order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
O128634,C12883,P232052,Sports,157,0.0%,1,COD,2023-09-13,2023-09-18,West,No,,,157,6,41,20,Male
O128635,C15884,P227256,Sports,107,0.0%,1,UPI,2023-09-29,2023-10-04,South,No,,,107,7,25,46,Female
O128636,C10448,P234901,Electronics,325,20.0%,1,Debit Card,2023-11-20,2023-11-25,West,No,,,260,7,24,25,Female
O128637,C13310,P245154,Sports,15,5.0%,3,Credit Card,2024-09-25,2024-10-01,East,No,,,42,6,7,62,Female
O128638,C14585,P202421,Sports,12,15.0%,1,UPI,2025-04-10,2025-04-15,South,No,,,11,4,-1,34,Male
O128639,C11905,P246574,Sports,198,20.0%,1,Credit Card,2025-03-21,2025-03-25,South,No,,,158,9,39,59,Female
O128640,C14559,P203931,Toys,9,0.0%,1,Credit Card,2023-12-17,2023-12-21,South,No,,,9,4,0,36,Male
O128641,C14409,P206025,Beauty,14,10.0%,2,COD,2024-10-13,2024-10-19,South,No,,,24,5,6,34,Female
O128642,C17342,P241584,Grocery,9,0.0%,1,Credit Card,2025-06-03,2025-06-07,Central,No,,,9,4,-3,41,Male
O128643,C17873,P239894,Grocery,2,0.0%,1,Debit Card,2025-07-06,2025-07-10,South,No,,,2,4,-4,53,Male
O128644,C13251,P226176,Sports,331,0.0%,1,Credit Card,2024-03-25,2024-03-31,East,Yes,2024-04-18,Missing/Wrong item,331,11,88,34,Female
O128645,C16051,P247540,Fashion,10,5.0%,1,Debit Card,2024-03-20,2024-03-25,Central,No,,,10,4,-1,67,Female
O128646,C10384,P229357,Electronics,1171,10.0%,1,Credit Card,2023-12-13,2023-12-17,West,No,,,1054,12,114,33,Male
O128647,C10294,P245305,Toys,26,0.0%,1,Debit Card,2025-08-16,2025-08-21,West,No,,,26,5,5,44,Male
O128648,C11238,P237273,Electronics,981,5.0%,1,Credit Card,2025-07-27,2025-07-31,South,No,,,932,10,102,20,Other
O128649,C17129,P223265,Electronics,67,0.0%,1,COD,2024-10-06,2024-10-13,East,No,,,67,6,2,40,Male
O128650,C17882,P242369,Grocery,9,30.0%,1,Credit Card,2024-07-23,2024-07-26,North,No,,,6,3,-2,46,Male
O128651,C14857,P244827,Beauty,78,0.0%,1,Credit Card,2024-01-31,2024-02-06,Central,No,,,78,8,27,30,Female
O128652,C12816,P213395,Fashion,56,0.0%,1,Credit Card,2023-11-01,2023-11-06,East,No,,,56,7,12,48,Male
O128653,C11098,P229161,Grocery,11,10.0%,1,Credit Card,2024-07-12,2024-07-15,Central,No,,,10,3,-2,50,Male
O128654,C16487,P243930,Sports,119,10.0%,1,UPI,2024-06-06,2024-06-10,Central,No,,,108,7,25,35,Male
O128655,C11737,P243547,Beauty,8,0.0%,2,PayPal,2024-12-14,2024-12-19,South,No,,,16,4,4,49,Female
O128656,C12189,P200798,Fashion,72,15.0%,1,Debit Card,2025-06-02,2025-06-09,South,No,,,62,7,14,40,Female
O128657,C12765,P203462,Sports,42,30.0%,1,Credit Card,2024-03-10,2024-03-15,North,Yes,2024-04-09,Defective,29,6,3,20,Male
O128658,C11222,P240263,Sports,43,0.0%,1,Debit Card,2023-12-04,2023-12-09,South,No,,,43,4,8,48,Male
O128659,C16038,P246559,Sports,99,0.0%,1,UPI,2024-10-27,2024-11-01,Central,No,,,99,5,25,18,Female
O128660,C13242,P230666,Fashion,6,10.0%,1,Credit Card,2025-04-04,2025-04-08,West,Yes,2025-05-08,No longer needed,5,2,0,66,Female
O128661,C16549,P207449,Sports,15,0.0%,1,COD,2024-07-17,2024-07-24,East,No,,,15,2,3,46,Male
O128662,C13899,P245190,Beauty,3,15.0%,1,Credit Card,2024-04-18,2024-04-22,North,No,,,3,2,-1,47,Male
O128663,C14323,P230163,Toys,31,0.0%,1,Credit Card,2024-03-06,2024-03-10,Central,No,,,31,4,8,35,Female
O128664,C10410,P231080,Beauty,4,0.0%,2,Credit Card,2024-05-18,2024-05-23,South,No,,,7,2,1,61,Male
O128665,C12999,P247672,Electronics,83,0.0%,1,Credit Card,2024-05-17,2024-05-23,West,No,,,83,8,2,31,Male
O128666,C12945,P248242,Fashion,51,15.0%,1,Credit Card,2023-11-02,2023-11-06,South,Yes,2023-11-25,No longer needed,43,6,9,37,Female
O128667,C14786,P232953,Sports,73,10.0%,1,PayPal,2024-06-08,2024-06-12,West,No,,,66,6,14,59,Female
O128668,C10877,P225053,Sports,55,0.0%,2,Credit Card,2023-09-12,2023-09-19,East,No,,,110,6,27,26,Male
O128669,C10786,P239799,Fashion,27,30.0%,1,COD,2024-04-26,2024-05-03,South,No,,,19,5,2,31,Female
O128670,C12109,P212288,Fashion,102,0.0%,2,COD,2025-08-08,2025-08-15,West,No,,,203,8,63,19,Female
O128671,C15446,P227473,Electronics,76,0.0%,1,COD,2025-01-21,2025-01-26,North,No,,,76,6,3,33,Other
O128672,C15835,P227591,Fashion,133,0.0%,1,UPI,2025-08-07,2025-08-12,East,No,,,133,8,39,39,Male
O128673,C11986,P239452,Electronics,137,0.0%,1,PayPal,2024-12-23,2024-12-28,East,No,,,137,9,8,29,Male
O128674,C10878,P228391,Toys,15,0.0%,1,Credit Card,2025-08-16,2025-08-21,East,No,,,15,4,2,25,Male
O128675,C17300,P209877,Sports,319,5.0%,1,Credit Card,2024-01-01,2024-01-06,South,No,,,303,10,81,24,Female
O128676,C11607,P225567,Grocery,14,0.0%,3,Credit Card,2024-07-15,2024-07-20,Central,No,,,43,6,-3,61,Male
O128677,C15709,P207591,Grocery,5,5.0%,1,Debit Card,2024-11-28,2024-12-01,Central,No,,,5,2,-1,51,Male
O128678,C17356,P235517,Beauty,102,0.0%,1,UPI,2024-02-13,2024-02-18,South,No,,,102,6,40,22,Male
O128679,C12403,P232503,Home,232,15.0%,1,COD,2023-10-08,2023-10-12,North,No,,,197,9,46,61,Female
O128680,C10070,P235713,Grocery,6,0.0%,1,PayPal,2023-11-09,2023-11-15,East,No,,,6,1,-1,69,Male
O128681,C12310,P222946,Fashion,50,20.0%,1,Debit Card,2025-06-09,2025-06-12,Central,No,,,40,2,12,63,Female
O128682,C14401,P224770,Fashion,45,10.0%,3,COD,2024-12-28,2025-01-01,Central,No,,,121,7,35,20,Female
O128683,C16701,P240828,Home,136,0.0%,1,Debit Card,2024-06-26,2024-06-30,South,No,,,136,8,30,42,Male
O128684,C13295,P210494,Electronics,92,20.0%,4,Credit Card,2025-01-01,2025-01-06,South,No,,,296,7,29,34,Female
O128685,C17495,P200078,Fashion,56,0.0%,2,Credit Card,2024-07-12,2024-07-15,North,No,,,112,7,32,24,Male
O128686,C10761,P212138,Electronics,128,5.0%,1,Credit Card,2025-06-13,2025-06-18,East,No,,,122,7,8,27,Male
O128687,C14683,P217505,Electronics,175,5.0%,1,PayPal,2024-10-11,2024-10-16,West,No,,,166,7,13,33,Female
O128688,C12121,P235989,Beauty,22,0.0%,1,COD,2025-01-16,2025-01-22,East,No,,,22,6,4,33,Female
O128689,C13582,P208977,Sports,34,0.0%,2,Credit Card,2025-08-14,2025-08-19,South,Yes,2025-09-17,No longer needed,67,5,15,27,Female
O128690,C16285,P232593,Beauty,58,0.0%,1,Debit Card,2025-08-20,2025-08-24,North,No,,,58,7,19,34,Male
O128691,C15704,P225022,Electronics,226,5.0%,1,Wallet,2023-12-08,2023-12-15,West,No,,,214,10,16,64,Female
O128692,C14197,P204218,Home,34,0.0%,1,UPI,2025-03-28,2025-04-01,South,No,,,34,6,4,63,Male
O128693,C11629,P205729,Electronics,70,10.0%,1,Credit Card,2024-02-18,2024-02-24,South,No,,,63,6,2,54,Male
O128694,C15700,P202723,Sports,160,5.0%,1,Debit Card,2023-10-01,2023-10-07,South,No,,,152,9,36,67,Female
O128695,C17232,P209773,Toys,37,0.0%,1,Debit Card,2024-05-11,2024-05-15,Central,No,,,37,6,9,46,Male
O128696,C14288,P249510,Electronics,77,5.0%,4,UPI,2025-09-09,2025-09-16,South,No,,,293,10,26,38,Female
O128697,C17096,P201765,Electronics,304,0.0%,1,UPI,2024-08-22,2024-08-26,Central,No,,,304,8,28,53,Female
O128698,C11085,P233572,Home,149,0.0%,1,COD,2024-11-28,2024-12-03,East,No,,,149,7,34,60,Female
O128699,C17699,P214067,Fashion,122,0.0%,1,Debit Card,2025-03-09,2025-03-15,East,No,,,122,8,35,26,Male
O128700,C17408,P205649,Fashion,7,0.0%,1,Debit Card,2025-04-27,2025-05-02,West,No,,,7,4,-2,49,Male
O128701,C17882,P219114,Fashion,26,0.0%,4,UPI,2024-05-10,2024-05-15,North,No,,,104,7,29,53,Female
O128702,C12457,P238759,Fashion,11,10.0%,4,Credit Card,2025-07-30,2025-08-04,South,No,,,40,6,8,41,Female
O128703,C14395,P229340,Grocery,8,0.0%,1,Credit Card,2025-02-15,2025-02-19,South,No,,,8,4,-3,43,Other
O128704,C13266,P214539,Toys,11,0.0%,1,UPI,2025-08-09,2025-08-15,West,No,,,11,4,1,38,Female
O128705,C10453,P240593,Beauty,25,0.0%,1,Wallet,2024-09-04,2024-09-08,North,No,,,25,3,8,62,Female
O128706,C12621,P245022,Toys,24,5.0%,1,Credit Card,2023-11-03,2023-11-08,South,No,,,23,5,4,41,Male
O128707,C10618,P232910,Electronics,1135,5.0%,2,PayPal,2024-08-12,2024-08-17,South,No,,,2157,11,248,35,Male
O128708,C10636,P228135,Electronics,108,0.0%,1,Credit Card,2025-08-26,2025-09-01,South,No,,,108,7,6,62,Male
O128709,C12348,P242083,Fashion,84,0.0%,1,Debit Card,2023-10-12,2023-10-17,West,No,,,84,7,22,31,Male
O128710,C14874,P233051,Sports,194,10.0%,1,Debit Card,2024-08-14,2024-08-19,South,No,,,175,5,47,44,Male
O128711,C15575,P231246,Grocery,12,15.0%,1,Credit Card,2024-04-21,2024-04-28,East,No,,,10,2,-1,45,Male
O128712,C13036,P216767,Fashion,81,0.0%,1,Wallet,2025-06-24,2025-06-29,East,No,,,81,8,21,41,Female
O128713,C12249,P228448,Electronics,190,0.0%,1,COD,2024-06-11,2024-06-15,North,No,,,190,8,15,41,Female
O128714,C12721,P219329,Toys,3,0.0%,1,COD,2025-03-11,2025-03-17,East,No,,,3,3,-2,54,Male
O128715,C12349,P245242,Home,32,10.0%,1,Credit Card,2024-03-15,2024-03-20,North,No,,,28,6,2,62,Male
O128716,C16140,P215367,Sports,28,5.0%,1,COD,2023-10-23,2023-10-30,East,No,,,27,6,2,44,Female
O128717,C15743,P200623,Beauty,54,0.0%,1,Credit Card,2024-04-05,2024-04-13,East,No,,,54,6,18,29,Male
O128718,C14432,P233312,Electronics,1079,5.0%,1,Credit Card,2025-05-18,2025-05-22,South,No,,,1025,10,114,43,Male
O128719,C16175,P207586,Sports,61,0.0%,1,Debit Card,2025-04-15,2025-04-21,West,No,,,61,5,13,24,Male
O128720,C11994,P217297,Home,151,10.0%,5,Wallet,2024-07-01,2024-07-08,North,No,,,678,9,181,52,Female
O128721,C17265,P218927,Fashion,23,0.0%,1,Debit Card,2025-04-16,2025-04-22,East,No,,,23,4,4,28,Other
O128722,C16103,P244955,Grocery,9,0.0%,1,Credit Card,2025-08-12,2025-08-16,Central,No,,,9,5,-4,29,Male
O128723,C15878,P218131,Electronics,365,5.0%,1,Debit Card,2024-09-22,2024-09-28,South,No,,,347,7,34,23,Male
O128724,C12820,P215020,Home,265,0.0%,1,COD,2024-01-16,2024-01-23,North,No,,,265,7,67,23,Male
O128725,C17358,P209235,Fashion,32,0.0%,1,PayPal,2025-03-10,2025-03-13,Central,No,,,32,5,6,27,Male
O128726,C17708,P232634,Electronics,440,10.0%,1,Credit Card,2025-07-04,2025-07-09,South,No,,,396,8,40,45,Male
O128727,C11071,P209507,Electronics,143,10.0%,1,Credit Card,2024-06-30,2024-07-05,Central,No,,,129,6,9,51,Female
O128728,C12031,P227884,Electronics,179,0.0%,2,PayPal,2024-09-14,2024-09-21,Central,No,,,359,10,33,69,Male
O128729,C15369,P205708,Home,43,0.0%,1,COD,2025-04-25,2025-04-29,West,No,,,43,4,8,64,Male
O128730,C11249,P224798,Fashion,103,15.0%,1,COD,2025-07-22,2025-07-28,East,No,,,88,5,26,24,Female
O128731,C11295,P204531,Toys,4,5.0%,1,Credit Card,2025-02-28,2025-03-05,Central,No,,,4,2,0,60,Male
O128732,C16808,P231782,Fashion,77,0.0%,1,Credit Card,2024-11-02,2024-11-08,East,No,,,77,7,20,29,Female
O128733,C13556,P245382,Sports,108,0.0%,1,Wallet,2024-03-10,2024-03-15,East,No,,,108,9,24,45,Female
O128734,C10327,P229904,Fashion,57,0.0%,4,UPI,2023-09-22,2023-09-26,North,No,,,226,8,72,43,Female
O128735,C10796,P218537,Electronics,731,0.0%,2,UPI,2024-11-30,2024-12-04,North,No,,,1462,10,165,42,Male
O128736,C15299,P235467,Fashion,42,20.0%,1,Credit Card,2025-06-27,2025-07-01,West,No,,,34,5,6,59,Female
O128737,C12861,P219704,Toys,4,0.0%,1,Credit Card,2024-03-19,2024-03-26,East,No,,,4,3,-1,55,Other
O128738,C14760,P200566,Electronics,920,0.0%,1,Credit Card,2024-01-28,2024-02-01,South,No,,,920,12,99,20,Female
O128739,C12793,P225205,Fashion,25,0.0%,1,Debit Card,2025-02-01,2025-02-05,South,No,,,25,6,3,51,Female
O128740,C13094,P232605,Electronics,60,0.0%,2,Credit Card,2024-08-01,2024-08-07,East,Yes,2024-08-23,No longer needed,120,9,6,31,Other
O128741,C12977,P235503,Beauty,22,10.0%,1,Credit Card,2024-01-12,2024-01-17,South,No,,,19,5,4,34,Male
O128742,C10962,P210709,Grocery,7,20.0%,2,Credit Card,2025-09-10,2025-09-15,South,No,,,11,5,-4,60,Male
O128743,C15725,P217108,Home,330,0.0%,1,Debit Card,2025-06-17,2025-06-20,North,No,,,330,9,83,68,Male
O128744,C15489,P228936,Beauty,21,0.0%,1,Credit Card,2025-01-02,2025-01-05,North,No,,,21,3,6,41,Male
O128745,C11268,P234232,Home,17,5.0%,4,Credit Card,2023-10-12,2023-10-15,Central,No,,,65,7,11,48,Male
O128746,C17969,P225883,Grocery,5,0.0%,1,PayPal,2025-07-12,2025-07-18,East,No,,,5,4,-3,29,Female
O128747,C15279,P215120,Sports,35,0.0%,1,Credit Card,2025-03-15,2025-03-21,East,No,,,35,7,3,29,Female
O128748,C10372,P242914,Electronics,519,0.0%,1,Credit Card,2025-02-24,2025-02-28,West,Yes,2025-03-15,No longer needed,519,10,53,35,Male
O128749,C14380,P245754,Electronics,72,0.0%,1,Credit Card,2025-01-24,2025-01-31,East,No,,,72,7,2,47,Male
O128750,C12568,P246798,Home,62,15.0%,1,Wallet,2023-10-03,2023-10-07,West,No,,,53,6,8,54,Female
O128751,C17617,P248786,Beauty,30,0.0%,1,Credit Card,2025-08-09,2025-08-14,West,No,,,30,4,10,64,Female
O128752,C16840,P238382,Fashion,52,10.0%,1,Credit Card,2024-04-29,2024-05-04,East,No,,,47,6,11,55,Female
O128753,C14902,P223473,Sports,113,5.0%,1,Credit Card,2023-11-25,2023-11-30,East,No,,,107,6,26,38,Male
O128754,C14742,P232921,Beauty,23,0.0%,1,Debit Card,2024-10-02,2024-10-08,East,No,,,23,3,7,29,Male
O128755,C13693,P239227,Home,35,0.0%,1,Debit Card,2024-07-07,2024-07-10,Central,No,,,35,5,5,22,Male
O128756,C11604,P229995,Beauty,30,0.0%,1,Credit Card,2024-09-03,2024-09-08,West,No,,,30,4,10,32,Female
O128757,C16279,P244471,Grocery,41,5.0%,1,Wallet,2023-10-09,2023-10-15,East,No,,,39,6,-3,33,Other
O128758,C10095,P220450,Fashion,7,15.0%,1,Debit Card,2024-07-18,2024-07-24,South,No,,,6,4,-2,68,Female
O128759,C17286,P233578,Toys,11,0.0%,1,Credit Card,2024-11-24,2024-12-01,East,No,,,11,3,1,18,Male
O128760,C17541,P249302,Electronics,162,0.0%,1,COD,2024-05-07,2024-05-10,North,No,,,162,8,12,67,Female
O128761,C14369,P208137,Electronics,102,0.0%,1,PayPal,2025-03-22,2025-03-26,West,No,,,102,7,5,37,Female
O128762,C13941,P215765,Grocery,5,10.0%,3,Credit Card,2024-12-13,2024-12-18,North,No,,,14,4,-3,43,Female
O128763,C17021,P226798,Sports,13,10.0%,1,PayPal,2024-02-10,2024-02-13,North,No,,,11,5,-1,67,Male
O128764,C16993,P209270,Beauty,28,10.0%,1,Debit Card,2024-10-15,2024-10-19,North,No,,,25,5,7,38,Female
O128765,C11200,P200778,Fashion,52,10.0%,1,Debit Card,2024-06-24,2024-06-29,West,No,,,46,5,11,63,Female
O128766,C13944,P246390,Fashion,39,0.0%,1,Credit Card,2024-09-23,2024-09-28,West,No,,,39,5,8,25,Male
O128767,C15868,P220633,Home,60,0.0%,1,Wallet,2024-04-09,2024-04-14,South,No,,,60,8,9,69,Female
O128768,C14879,P240435,Beauty,95,0.0%,2,UPI,2025-01-19,2025-01-23,South,No,,,189,6,80,49,Female
O128769,C15396,P214307,Beauty,27,10.0%,1,UPI,2025-03-17,2025-03-21,Central,No,,,24,3,7,51,Female
O128770,C17305,P237364,Electronics,760,15.0%,1,Debit Card,2024-01-22,2024-01-26,West,No,,,646,10,68,34,Female
O128771,C10131,P207357,Home,58,0.0%,1,PayPal,2024-12-14,2024-12-19,North,No,,,58,6,10,38,Female
O128772,C13115,P202553,Beauty,37,30.0%,1,COD,2024-04-23,2024-04-28,East,No,,,26,4,7,37,Male
O128773,C17290,P228820,Grocery,1,0.0%,3,Debit Card,2025-06-23,2025-06-29,East,No,,,3,3,-3,38,Female
O128774,C17303,P220487,Beauty,31,0.0%,1,Credit Card,2024-02-17,2024-02-20,North,No,,,31,6,8,29,Male
O128775,C11390,P213971,Beauty,37,0.0%,2,COD,2025-06-16,2025-06-19,North,No,,,74,5,29,27,Female
O128776,C16516,P222188,Toys,8,10.0%,2,Credit Card,2025-06-26,2025-06-30,North,No,,,15,4,2,47,Male
O128777,C11149,P212880,Home,836,0.0%,1,UPI,2023-09-30,2023-10-04,South,No,,,836,11,223,22,Male
O128778,C13510,P231310,Home,101,15.0%,1,COD,2024-09-09,2024-09-14,South,Yes,2024-09-26,Missing/Wrong item,86,6,18,67,Female
O128779,C15906,P204564,Beauty,14,0.0%,1,Credit Card,2024-09-26,2024-10-02,East,No,,,14,4,3,36,Male
O128780,C16126,P239232,Toys,6,0.0%,1,Credit Card,2023-12-31,2024-01-05,South,No,,,6,2,0,67,Female
O128781,C13647,P223099,Beauty,7,0.0%,3,Debit Card,2024-04-23,2024-04-30,West,No,,,21,6,4,59,Male
O128782,C10807,P229122,Fashion,16,0.0%,1,Credit Card,2024-11-16,2024-11-19,North,No,,,16,5,1,39,Female
O128783,C14839,P220062,Home,111,5.0%,3,Credit Card,2025-06-15,2025-06-18,Central,No,,,317,7,81,39,Female
O128784,C10050,P214135,Home,111,20.0%,2,Debit Card,2023-12-09,2023-12-16,East,No,,,178,10,40,22,Female
O128785,C13208,P212415,Beauty,22,5.0%,4,Debit Card,2024-08-01,2024-08-06,South,No,,,82,6,30,67,Male
O128786,C15277,P203705,Fashion,102,0.0%,1,Credit Card,2023-12-13,2023-12-18,West,No,,,102,8,28,56,Male
O128787,C10055,P236126,Beauty,3,0.0%,1,COD,2024-03-07,2024-03-12,Central,No,,,3,3,-1,69,Male
O128788,C13664,P209044,Sports,41,15.0%,1,UPI,2024-01-18,2024-01-23,Central,No,,,34,7,4,49,Female
O128789,C10743,P236950,Home,296,5.0%,3,Debit Card,2024-05-23,2024-05-27,Central,No,,,842,11,225,65,Male
O128790,C16571,P220349,Home,24,10.0%,1,UPI,2025-01-05,2025-01-10,East,No,,,21,5,1,23,Female
O128791,C14538,P237968,Toys,6,0.0%,1,Credit Card,2024-04-26,2024-05-01,Central,No,,,6,4,-2,43,Female
O128792,C16030,P237397,Sports,49,10.0%,1,Credit Card,2024-01-04,2024-01-08,Central,No,,,44,7,7,49,Male
O128793,C16469,P222717,Home,231,0.0%,1,Credit Card,2024-01-14,2024-01-19,North,No,,,231,8,56,65,Male
O128794,C16783,P238371,Grocery,13,20.0%,1,COD,2023-12-07,2023-12-13,West,No,,,10,3,-2,35,Male
O128795,C15757,P204474,Electronics,314,0.0%,1,UPI,2023-10-10,2023-10-14,Central,No,,,314,8,29,52,Female
O128796,C12876,P208647,Fashion,132,0.0%,1,Credit Card,2025-08-02,2025-08-08,West,No,,,132,7,39,57,Male
O128797,C10079,P214190,Electronics,267,0.0%,1,Credit Card,2025-07-07,2025-07-12,East,No,,,267,11,22,28,Male
O128798,C16617,P239943,Toys,60,0.0%,1,UPI,2023-12-06,2023-12-10,North,No,,,60,5,19,42,Female
O128799,C14472,P245373,Sports,24,30.0%,5,Debit Card,2025-01-27,2025-02-02,East,No,,,85,7,18,53,Female
O128800,C13940,P214669,Sports,60,5.0%,2,COD,2024-10-12,2024-10-16,South,Yes,2024-11-08,Not as described,114,7,27,31,Male
O128801,C12966,P232997,Fashion,90,10.0%,1,Debit Card,2025-07-18,2025-07-25,East,No,,,81,8,21,24,Male
O128802,C16476,P223191,Sports,26,0.0%,1,Credit Card,2025-03-24,2025-03-31,South,No,,,26,6,2,53,Male
O128803,C17342,P245563,Fashion,14,30.0%,1,Debit Card,2025-02-23,2025-02-27,Central,No,,,10,3,1,32,Male
O128804,C13728,P232723,Toys,11,15.0%,1,COD,2024-09-22,2024-09-27,East,No,,,10,4,0,35,Male
O128805,C14536,P237787,Fashion,135,20.0%,1,Credit Card,2023-12-17,2023-12-21,West,No,,,108,7,30,54,Male
O128806,C10125,P236245,Fashion,15,0.0%,1,Debit Card,2024-10-02,2024-10-06,North,No,,,15,5,1,50,Female
O128807,C15813,P215304,Grocery,42,0.0%,1,PayPal,2024-10-20,2024-10-25,West,No,,,42,6,-3,47,Female
O128808,C10218,P217143,Home,157,15.0%,1,Credit Card,2025-02-05,2025-02-09,Central,No,,,133,6,31,21,Male
O128809,C10947,P242750,Home,94,0.0%,1,Debit Card,2024-02-28,2024-03-04,South,No,,,94,6,20,34,Female
O128810,C14373,P234134,Fashion,6,0.0%,2,Credit Card,2024-08-15,2024-08-19,South,No,,,12,5,-1,66,Female
O128811,C17652,P224900,Toys,17,20.0%,3,Debit Card,2025-02-14,2025-02-19,South,No,,,40,7,9,41,Male
O128812,C10594,P200166,Fashion,31,0.0%,1,PayPal,2024-12-29,2025-01-01,Central,Yes,2025-01-16,Not as described,31,5,6,46,Female
O128813,C15030,P220048,Fashion,82,0.0%,1,Debit Card,2024-10-09,2024-10-13,Central,No,,,82,5,24,18,Female
O128814,C16114,P207350,Electronics,316,0.0%,1,Wallet,2025-08-21,2025-08-26,West,No,,,316,9,29,40,Female
O128815,C10140,P229510,Beauty,92,5.0%,1,UPI,2025-01-28,2025-02-01,Central,No,,,88,6,33,47,Male
O128816,C12893,P238463,Grocery,3,5.0%,1,COD,2025-08-19,2025-08-23,Central,No,,,2,2,-2,32,Female
O128817,C13055,P230534,Grocery,33,0.0%,1,Debit Card,2025-07-30,2025-08-04,North,No,,,33,5,-3,63,Male
O128818,C11630,P244587,Grocery,7,0.0%,2,Debit Card,2024-09-27,2024-10-04,East,No,,,15,4,-3,44,Female
O128819,C10876,P225748,Home,103,5.0%,1,Credit Card,2024-03-11,2024-03-15,North,No,,,98,6,22,22,Female
O128820,C15825,P241731,Toys,40,5.0%,3,Credit Card,2024-05-07,2024-05-11,North,No,,,113,5,40,46,Female
O128821,C14205,P200927,Beauty,31,5.0%,1,UPI,2024-05-19,2024-05-26,East,No,,,30,5,8,62,Male
O128822,C15171,P248950,Beauty,75,0.0%,2,COD,2024-07-04,2024-07-08,West,No,,,149,8,59,49,Male
O128823,C17782,P211100,Toys,84,0.0%,1,UPI,2024-09-13,2024-09-20,East,No,,,84,5,29,55,Male
O128824,C12660,P213243,Toys,22,0.0%,1,UPI,2024-05-09,2024-05-14,West,No,,,22,6,3,58,Female
O128825,C17821,P230778,Electronics,317,15.0%,1,Debit Card,2025-02-03,2025-02-09,East,Yes,2025-02-22,Not as described,269,10,22,58,Female
O128826,C16856,P241565,Grocery,5,15.0%,1,Wallet,2023-11-04,2023-11-08,North,No,,,4,2,-2,30,Male
O128827,C16089,P212098,Toys,8,0.0%,1,PayPal,2023-10-18,2023-10-22,South,No,,,8,5,-1,32,Female
O128828,C13390,P247186,Sports,39,10.0%,1,PayPal,2024-12-06,2024-12-13,East,No,,,35,5,5,46,Female
O128829,C15318,P247652,Toys,32,5.0%,1,UPI,2025-06-22,2025-06-27,South,No,,,31,5,7,49,Female
O128830,C14891,P246558,Beauty,26,0.0%,2,Credit Card,2025-05-17,2025-05-22,West,No,,,53,6,18,43,Male
O128831,C12029,P231244,Toys,28,0.0%,1,Debit Card,2025-03-10,2025-03-13,North,No,,,28,6,5,19,Male
O128832,C14824,P225577,Beauty,45,0.0%,2,Debit Card,2025-04-08,2025-04-12,Central,No,,,89,6,34,38,Male
O128833,C17213,P220357,Beauty,58,5.0%,1,Credit Card,2023-12-24,2023-12-28,South,No,,,55,8,17,44,Female
O128834,C12552,P200413,Fashion,13,0.0%,1,Debit Card,2025-01-16,2025-01-20,North,No,,,13,4,1,25,Male
O128835,C13611,P229386,Toys,43,15.0%,1,COD,2024-06-25,2024-07-01,East,Yes,2024-07-24,No longer needed,36,6,8,43,Male
O128836,C15633,P222312,Grocery,15,15.0%,1,Debit Card,2024-11-26,2024-11-29,North,No,,,12,5,-4,46,Male
O128837,C11040,P218398,Grocery,34,5.0%,1,Credit Card,2025-01-15,2025-01-22,East,No,,,32,5,-3,41,Female
O128838,C10314,P242447,Electronics,908,5.0%,1,Debit Card,2025-08-26,2025-08-31,West,Yes,2025-09-14,No longer needed,863,10,94,42,Other
O128839,C17603,P208718,Fashion,32,15.0%,1,Debit Card,2025-01-22,2025-01-27,West,No,,,28,5,4,54,Male
O128840,C13459,P200000,Sports,133,10.0%,1,Debit Card,2024-09-30,2024-10-07,West,No,,,120,8,28,53,Male
O128841,C14172,P241230,Toys,36,0.0%,1,Credit Card,2024-08-22,2024-08-27,East,No,,,36,4,11,62,Female
O128842,C13025,P235299,Sports,39,0.0%,1,Credit Card,2024-02-11,2024-02-16,East,No,,,39,7,5,63,Female
O128843,C12946,P217455,Home,98,0.0%,1,UPI,2023-12-27,2024-01-01,North,No,,,98,7,20,57,Male
O128844,C17538,P247078,Sports,40,0.0%,1,Credit Card,2024-12-18,2024-12-24,West,No,,,40,6,6,48,Female
O128845,C13236,P215542,Electronics,80,0.0%,1,COD,2025-01-10,2025-01-15,North,No,,,80,6,3,60,Female
O128846,C13680,P211770,Sports,128,0.0%,3,Debit Card,2024-02-05,2024-02-09,West,No,,,383,9,106,66,Other
O128847,C15736,P247773,Electronics,326,20.0%,3,PayPal,2023-09-12,2023-09-16,West,No,,,782,12,82,21,Female
O128848,C17191,P234763,Electronics,216,0.0%,1,Debit Card,2024-10-15,2024-10-18,Central,No,,,216,7,19,38,Other
O128849,C14807,P203577,Sports,34,0.0%,1,Credit Card,2024-03-25,2024-03-31,East,No,,,34,6,4,24,Female
O128850,C13106,P247675,Home,38,10.0%,1,Credit Card,2025-05-21,2025-05-27,South,Yes,2025-06-13,Not as described,34,6,4,33,Female
